1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
3172,-5.942,0.0015009,0.0050114,0.006957,0.0041035,-0.0044992,0.010619,9.135,0.0075459,0.00084923,0.015643,0.0043386,-0.0038381,0.013257,-1.8937,-0.00021018,0.003403,0.0060685,0.0056783,-0.0083722,0.0091181,2.2242,0.00015118,0.0026389,0.0085785,0.0012019,-0.0095847,0.011545,-5.0875,-0.0028573,-5.4393e-05,0.010382,0.0084382,-0.0055834,0.0065682,3.232,0.00097029,0.0058587,0.010963,0.0010201,-0.0064843,-0.0032062,-10.287,-0.0026046,0.0041403,0.0093905,-0.0014755,-0.0027385,0.0016342,-3.0005,-0.0030412,0.0045971,0.0081734,0.0014304,-0.0054965,0.0061073,-6.8932,-0.0020551,0.0014356,0.0066636,-0.0011248,-0.0008833,0.0012341,-6.556,-0.0008464,0.0060779,0.0022398,0.0011551,-0.0047973,0.00021102,-6.7674,-0.0024179,0.0020652,0.011867,-0.00058288,-0.0019544,0.0018406,1.4602,-0.0021769,0.007441,0.008227,0.0069175,-0.0043136,0.004312,-14.941,0.0051996,0.0047513,0.0031093,-0.00038913,-0.0033702,0.024251,-10.389,-0.00095932,0.00073861,0.0017792,-0.0010601,-0.003871,-0.0029196,-5.6091,-0.0015892,0.0049368,0.0071042,-0.0023633,-0.005717,-0.0002067,-11.141,0.0014267,-0.001631,-0.00013763,0.0035058,0.006517,0.0029383,-20.539,-0.0012122,0.0048797,0.0012629,-0.0030032,-0.0051017,0.0042882,-8.0495,0.0013596,0.0024468,-0.0014259,0.00038331,-0.00184,0.00045748,-10.444,0.010172,0.0042131,0.00087124,-0.0035921,-0.0049336,-0.010276,-10.722,0.0056907,0.0038157,-0.0020277,-4.5183e-06,0.00071498,-0.00072904,-10.824,0.0059226,0.0075812,0.0045227,-0.0023596,-0.00077202,0.017288,-7.5497,0.0013842,0.0011415,0.0010437,-0.00239,-0.0012528,-0.0030413
3174,-3.6311,0.0025699,0.0027575,0.010691,0.0058908,-0.0052395,0.016942,0.098644,0.0097629,-0.0016668,0.015852,-0.0010205,-0.0044935,0.017878,-2.5312,-0.0024176,-0.00056396,0.0077721,0.0035437,-0.0018864,0.0061473,-1.1974,-0.003499,-0.00078675,0.0073093,-0.0021682,-0.0012879,0.0122,-1.3886,-0.0034611,-0.00053019,0.0062222,-0.0005596,0.001519,0.0022317,-2.3623,-0.0074555,0.00026833,0.0067784,-0.0024464,-0.00035098,-9.4915e-05,-6.5681,-0.006574,-0.00065901,0.0039899,0.0041061,0.00032459,-0.0024926,3.3871,-0.0038413,-0.0010269,0.004516,0.003631,0.0011009,-0.0012255,-1.6735,-0.0049302,-0.0036242,0.00060038,0.0044695,0.0019433,-0.004326,-0.57878,-0.0027047,-0.00049715,0.0033095,0.0022518,0.0021707,-0.0011562,-0.41651,-0.0035157,-0.00033797,0.0068365,0.0033766,0.0024598,-0.0003922,-3.7062,-0.0060365,0.0010229,0.0030131,0.001157,0.001734,-0.0031284,-3.6162,-0.0041473,-0.0018648,0.0018354,0.0022055,-0.00030998,-0.0092479,-4.8938,-0.0040897,8.4964e-05,0.0014022,0.0019454,-0.0024218,0.0026573,-1.0099,-0.0012557,-0.0018794,-0.0031371,0.0053928,-0.0016663,0.0060567,0.29554,-0.0064789,-0.0036656,-0.003069,0.0034402,-0.0042768,0.010909,-7.9487,-0.00098869,0.00061597,0.0005029,0.0030688,0.0025808,-5.2371e-06,-3.6523,-0.0045597,0.00083307,0.0032386,-0.0012388,0.0029686,-0.00024566,-0.78368,-0.010417,3.2382e-05,0.0024454,0.0024186,-0.00078846,0.010114,1.2662,-0.0089191,-0.004151,0.0043166,0.0037325,0.0047636,0.00069661,-6.6003,-0.007972,-0.0018798,0.0008697,0.0030442,0.0032778,-0.0063103,-0.18274,-0.0069603,-0.00028993,0.004814,0.00088957,0.0057477,0.00027034
3192,2.6283,-0.0013736,0.0029656,0.007075,0.00013949,0.0040893,0.0070774,3.5624,0.0010392,-0.0043907,0.0094638,0.00033982,0.0034413,0.0081878,0.67639,-0.003066,-0.0015023,0.0055032,0.00093928,0.0029147,0.0071585,3.2152,-0.000871,-0.0024719,0.0056856,-0.0025967,-0.00035154,0.0022041,3.6788,0.0018829,-0.0034694,0.00094771,0.0033071,0.0032305,0.00585,0.22511,-0.0024738,-0.0051177,0.0045112,0.000337,0.0050155,-0.0021275,1.2882,0.00033099,-0.00082736,0.0021787,-0.00056615,0.0036114,0.0024746,5.5078,-0.0031479,0.00083877,0.0028214,-0.0023804,0.00088158,-0.00092378,3.0633,-0.0012048,-0.0031012,-0.00059639,0.00062969,0.0019415,0.0041358,0.80186,-0.0012509,0.00097606,0.0024533,-0.0030465,0.0041518,0.0003256,2.7878,0.0014144,-0.0019941,-0.0018813,0.0023992,0.0053034,0.0049097,-2.4379,-0.006723,-0.0017924,-0.00054515,-0.0028564,0.0050867,-0.0033547,17.236,-0.0028381,-0.0012429,0.0027891,0.001844,0.006441,0.0099461,-2.9364,0.0025998,-0.0058928,0.00087028,-0.0012693,0.0064994,0.0030617,0.73117,-0.00032403,0.0025323,-0.00025099,0.00089055,0.0019505,0.0047783,-2.1696,-0.00074745,0.003615,0.0034384,0.00092068,0.00096752,-0.0087662,18.955,-0.0041911,-0.0036211,0.000636,-0.0026848,0.0067737,0.0032606,-0.40206,0.00013955,0.00067707,-0.0036363,0.00070687,0.0051194,0.0049592,4.638,-0.0057552,0.00052447,0.00038779,0.0058761,0.0051108,0.0035025,0.70561,0.00026273,-0.0021442,-0.00043501,-0.0018316,0.0051746,0.001045,9.404,0.00035161,0.0018177,0.0027175,-0.0033251,0.0015931,0.011109,3.7223,0.0056817,0.001539,-0.0035152,0.0013557,0.0034007,0.0011576
3223,7.0129,-0.0032707,0.00020402,0.015605,0.0019998,-0.0041531,0.012484,-0.52919,0.0073582,-0.0034569,0.017168,0.00083454,-0.0071212,0.014922,6.5085,-0.0033875,-0.0038378,0.011696,0.0057459,-0.0048962,0.0165,8.4559,0.0050143,-0.0050931,0.011905,-0.0032515,-0.0087205,0.018066,4.3986,-0.0019547,-0.007033,0.011383,0.0060346,-0.0002632,0.0081798,7.3004,0.0023954,-0.0025569,0.010218,0.0066737,-0.0050006,0.0056036,6.045,-0.0028159,0.0016256,0.0037932,-0.00029813,-0.00088851,0.0091956,9.1402,-0.00254,-0.0026193,0.0091533,-0.0038018,-0.0034285,0.0017293,4.5139,-0.0013153,0.0033294,0.0092997,-0.0011051,-0.00097554,0.015732,5.8699,-0.003054,0.0026886,0.0010684,-0.00092879,-0.00048571,0.0067145,3.1013,0.0034365,0.0031753,0.0087359,-0.0031331,-0.0026329,0.014541,8.5073,-0.0023455,-0.0024606,0.0017161,0.0025885,-0.0018029,0.01077,5.5551,0.0023191,0.0039229,0.0034517,0.0040792,-0.0067073,0.0062917,10.71,0.0018931,-0.0061416,0.0026832,-0.0019599,0.0065483,0.0017444,4.7873,0.00055628,0.0022795,-0.0015298,0.0023828,-6.1164e-05,0.0094063,11.452,0.0062924,0.007024,-0.0048852,-0.0030911,0.001802,0.0032435,12.774,-0.00086055,0.0030021,0.0013294,0.0026416,-0.0062316,0.0024723,9.5812,-0.0008084,-0.0038122,-0.00047023,0.00043175,0.0054129,0.0017089,8.4361,0.0025864,-0.0011478,-0.0070202,0.0068362,-0.0078483,0.018125,5.6492,-0.0054957,0.0016152,0.0024166,-0.0037702,-0.0065646,0.0021766,8.5978,0.0017768,0.0044162,0.0035562,-0.00018519,-0.0032006,0.011231,8.3938,0.0044885,-0.0005206,-0.0034846,-0.0024188,0.0012164,0.0019437
3224,-0.14006,0.0028577,1.8087e-05,0.0016664,0.0068193,0.0032598,0.010776,7.1348,0.0086543,-0.00094955,0.0047173,0.00070011,0.006025,0.0073609,8.0927,0.0034836,-0.0046914,-0.0061295,0.0043791,0.0047686,0.0045422,3.7325,0.0070976,-0.0067181,-0.0087085,0.0058953,0.002878,0.0065732,6.7039,0.002735,-0.0031457,-0.0013602,0.0020719,0.0045206,0.0023482,-1.1772,-0.0026218,-0.0061083,0.0028473,0.00074643,-6.603e-05,0.0050782,3.2059,0.0022166,-0.0020333,0.00087989,-0.0041566,0.00070488,0.0076698,0.46918,0.00084308,-0.0023854,-0.0028112,0.0035575,-0.00046591,0.0039579,1.8127,0.0031432,-0.00042997,0.0040106,-0.0070447,0.0019856,0.013546,1.2552,-0.0012169,-0.0016492,-0.0020046,0.00035888,0.0007781,0.0055206,-0.75783,0.0043538,-0.0052467,0.0037285,-0.00161,0.0013577,0.011389,2.47,-0.0037417,-0.0045389,-0.002157,1.4391e-06,0.0060837,0.0073273,0.53603,0.0036696,-0.0014189,-0.00079101,-0.0014226,0.0027635,0.021964,0.89296,0.0021481,-0.0037876,0.0026888,0.0070035,-0.0010755,-0.0042659,5.1456,0.011713,0.0031754,-0.0090553,-0.0019395,0.0024045,0.025671,7.3581,0.00043704,0.0011255,0.002321,0.0059671,-0.003533,-0.011714,3.0028,0.00055204,-0.00011896,-0.0061297,0.00083828,-6.2569e-05,0.0096864,-1.0607,0.0015637,-0.0035595,-0.0012204,0.0011017,-0.00066667,0.00091443,4.0173,0.012322,0.0069159,-0.0084819,-0.0057288,-0.009258,0.018612,11.568,-0.0038585,-0.0002841,-0.0075197,-0.00095787,-0.0028632,0.020097,-8.0173,0.0065574,0.003038,0.0013503,-0.0051586,-0.00014834,0.020905,2.3496,0.0030842,-0.0012067,-0.0030627,0.0005757,-0.00029974,0.0017401
3242,4.2204,-0.0014073,-0.0037532,0.0052004,0.0046436,-0.0052717,0.0051163,-0.45925,-0.0001116,-0.0089747,0.0068959,0.00071653,-0.0049708,-0.00043003,1.7477,-0.0010126,-0.0045301,0.0064169,0.0037954,-0.001837,-0.0018048,1.9897,-0.0028073,-0.0049715,0.010322,0.0015594,-0.001247,0.0040275,2.7999,0.0020415,-0.0042266,0.0020066,0.0028443,0.007912,-0.0096231,-1.2138,-0.0025273,-0.0042489,0.0010947,-0.0023375,0.0034505,-0.0018725,-3.2268,0.00025129,0.0020524,-0.0037386,0.0030873,0.0018231,0.00065224,3.1765,-0.00019266,-0.0015447,-0.00084346,0.00057636,0.0025063,-0.0037678,-4.9323,0.00025789,0.0012288,-0.0033129,0.0029337,-0.0008838,-0.0044665,0.72882,0.0022261,-0.001734,-0.00014928,0.00095043,-0.00171,-0.0062328,-0.69008,-0.0015614,-0.0009242,-0.0013582,0.0059455,0.0027761,0.0056006,-4.9648,-0.0014415,0.0050828,-0.00012111,-0.0027125,0.0053075,-0.00042231,-6.2773,0.00060841,0.0014364,0.00038538,-0.00041218,0.0019368,0.0045693,2.713,-0.0041172,-0.0021739,0.0069453,-0.0025271,0.0039502,-0.00084103,0.70906,0.0049904,1.2483e-05,-0.0054156,0.0061677,-0.0011706,0.0070232,1.3355,-0.012057,-0.0031438,0.0063862,0.0025429,-0.0015085,-0.0024606,-3.5945,0.00020803,0.0014842,-0.0010958,-0.0012102,0.0008188,0.002014,4.0348,-0.0045054,-0.0013113,0.0079715,4.4552e-05,0.0042184,-0.0081248,1.1701,-0.0040372,0.00085447,-0.00027188,0.0032136,-0.00091395,0.0079798,1.4061,0.00037096,-0.0086859,0.0042981,0.0053071,0.0065733,-0.014131,0.62439,0.0018411,0.00010521,1.1697e-05,-0.0031709,0.0030562,0.00046619,3.4451,0.00028674,0.0017534,0.00087268,0.0040495,0.0051895,-0.00067965
3245,4.6591,0.0018206,0.0010023,0.0059282,-0.0010404,0.0034831,0.0091163,20.112,0.00064307,0.00071672,0.006923,-0.001781,-0.00040209,0.0097289,2.7022,-0.0018532,-0.00068918,0.0040151,0.0010465,0.00041491,0.005358,3.9983,-0.0021035,0.0013818,0.0035717,-0.0036392,-0.00077591,0.0042255,5.4406,-0.0028981,-0.003429,0.0031709,-0.0048492,-0.0015826,0.0069229,-0.1023,-0.00089968,-0.0029615,0.0018287,0.0021809,-0.0044586,0.0082341,-4.4066,-0.00046557,0.00069905,0.0023154,-0.0010278,-0.0016801,7.357e-05,2.6145,-0.00010805,0.0025327,0.0022153,-0.00073829,-0.0016018,0.00035016,0.67747,-0.0004612,0.0013388,0.0051143,-0.0037152,-0.0022865,-0.0029863,-0.34902,-0.0031381,-0.00063207,0.0038743,-0.0021402,0.0010281,0.0003891,3.7776,-0.0040696,0.00018181,0.014851,-0.00079309,-0.00023107,-0.0039392,-7.5394,-0.0074389,0.0025619,0.0048079,0.00079745,-0.00029627,0.00041067,17.701,-0.0038275,-0.0038696,0.0032931,-0.00019934,-0.0028175,0.0012136,1.6733,-0.0028547,-0.0023907,0.003406,0.0021141,-0.0012237,0.00083654,-1.472,0.0097073,0.0071801,0.00011173,-0.0020891,-0.0013263,0.0066742,-4.9382,-0.0071086,-0.00124,0.00088985,0.00065923,0.0034215,0.0082273,-5.783,-0.0018448,0.0017816,-0.0001752,0.0012591,0.0014784,0.0039215,5.6948,-0.0050065,9.6412e-06,0.0036661,0.00074604,-0.00070172,0.00048457,-10.886,-0.007621,-0.00081758,0.0055137,-4.8045e-05,0.0011299,-0.0045501,2.7729,0.00062361,-0.0077969,0.00038108,0.0056545,0.0032057,-0.0067011,-0.22479,-0.0019665,0.0011423,0.003825,-0.0019796,-0.002913,-0.006173,8.6638,-0.0060085,0.0030235,0.0051659,0.0015258,0.0028976,-0.0016572
3246,1.3977,-0.0041405,-0.0027624,0.0017999,-0.0030438,0.00073112,-0.0051498,-10.732,0.00082415,-0.006351,-0.0044371,-0.0040916,-0.00222,-0.0048107,9.0837,0.00040787,-0.0034345,-0.0043294,-0.0046812,0.00052605,0.0026892,12.687,0.0045119,-0.0015409,-0.00083123,-0.0048705,-0.00080713,0.003336,2.7582,0.0015661,-0.0036082,-0.0045894,-0.0051,0.0011381,0.0041607,11.611,0.0060494,-0.0059114,-0.0092262,-0.0034707,-0.0045181,0.0047199,13.432,-0.0034215,-0.006263,-0.0040082,0.00089024,-0.00046267,0.0054039,12.025,-0.0019023,-0.0031106,-0.00494,-0.00077044,0.0031463,0.0022795,-2.0598,-0.00039893,-0.0053692,-0.0091337,0.0025609,-0.00070169,-0.0018845,-0.43185,0.0015487,-0.002619,-0.0030079,-0.00026109,0.0019286,0.00097822,4.0812,0.0037873,-0.0011506,-0.0021867,-0.0009009,0.002364,0.0072868,-19.752,0.0014114,0.00037791,-0.0010003,-0.0021753,-0.0010996,-0.0035463,-7.9736,0.0020844,-0.0055229,-0.0055938,-0.00031659,-0.00048035,-0.0039723,2.7221,0.0047126,0.0009958,-0.0048205,-0.0020662,-0.0017452,-0.00069933,-11.632,-0.0015856,-0.0059328,-0.0031677,0.00088852,0.00089866,-0.0033066,-0.024423,-0.0035645,0.0032989,0.0026658,-0.0012977,0.0028368,-0.0015369,-4.4747,0.0013797,-0.0023886,-0.0047501,-0.0019696,-0.00044093,0.005154,0.83426,0.0017365,-0.00010138,-0.0023762,-0.003074,-0.001669,0.0020265,-13.043,-7.6784e-05,-0.0060973,-0.0026279,-0.0050163,0.0042702,-0.0003464,-0.81971,-0.0010914,-0.0048362,-0.0019714,-0.0043011,0.0020037,0.0040589,-5.3387,-0.002287,-0.0036377,-0.0033411,0.0018036,0.0024698,0.0024638,-0.45595,-0.0056589,-0.0033992,-0.0025093,6.409e-05,-0.0064367,0.0078371
3248,3.7779,-0.0072132,0.00027384,0.0014404,0.003978,0.00067309,-0.0051849,-0.63766,-0.006749,-0.0021359,0.0050208,0.0020349,0.00091489,0.0005911,4.2144,-0.0005858,-0.0016961,0.0044936,0.0041925,0.0016256,-0.0048067,4.2172,-0.0056284,0.00043679,0.0029386,0.0034388,0.0017218,-0.0023843,4.0212,-0.0026131,-0.0028282,0.0084431,0.0029793,-3.951e-05,0.00036411,5.8118,-0.0054326,-0.00010216,0.0015899,0.00095916,0.003068,0.0016488,5.1847,-0.0035078,-0.0051447,0.00016762,0.0011327,-0.00037683,-0.0045534,8.4161,-0.0030588,-0.0027766,0.0024432,0.0075267,0.0013546,0.00022678,4.6712,-0.0038975,-0.0030612,0.0022484,0.00099715,0.0005244,-0.0058611,3.4285,0.00089075,-0.0033222,0.0011254,0.0053138,0.0024004,-0.0079604,4.4518,-7.1232e-05,-0.0082297,-0.0011227,9.8045e-05,0.0041554,-0.0069563,7.5105,-0.00076776,0.0003857,0.0043438,0.007811,-0.0022082,-0.0075579,18.924,-0.0055733,-0.0058926,-0.0027031,0.0017481,0.0049159,-0.020295,4.6471,-0.0081792,0.0082086,-0.0022191,0.0013436,0.0050116,0.0073462,6.8385,-0.0062151,-0.0066835,-0.0035902,0.0023355,0.0043687,-0.0023471,3.4954,-0.0041146,0.0032762,0.0013752,0.0086436,-0.0014162,-0.005848,21.674,0.0008428,-0.003394,0.0026487,0.0049865,0.0041501,-0.0097747,3.674,-0.003649,0.00043592,-0.00045243,0.0063982,0.0044447,0.0047999,6.3953,-0.0091104,-0.00023032,0.002364,0.0024208,0.0035558,0.004777,0.64653,-0.0018147,-0.0041729,-0.0012017,0.0006079,0.00024376,0.0022994,14.669,-0.0051982,-0.0034559,-0.0024517,0.0034469,0.0036497,-0.0078669,5.4156,-0.0069633,0.00087262,0.003953,0.0039524,0.00074049,0.00015964
3253,0.60925,-0.001091,0.0019398,-0.0027626,0.00025934,0.0040538,-0.0030347,0.5757,-0.00096072,0.0027374,-0.008688,-0.00010849,0.0041397,-0.0064855,0.77221,0.0015318,0.0031051,-0.0019996,0.0032645,0.0013149,0.0010816,-0.16495,-0.00048301,0.00060197,-0.0050439,0.003263,0.0023543,0.00029731,-0.87584,0.00079494,-0.00067803,0.00098714,0.0032823,-0.00063405,0.0049527,-1.7805,0.0032536,-0.0020206,-0.0024218,0.0029363,0.0012336,0.0017725,-2.2787,0.00022018,0.0014609,-0.0049808,0.00439,0.0017993,-0.0058394,-8.0158,-0.0025523,-0.00077064,-0.0018355,0.0037942,0.0028851,-8.1279e-05,0.0064973,-0.0024844,0.00032554,-0.0049407,0.0089244,0.0025379,-0.01127,-2.9124,0.0010325,0.0016689,-0.00023806,0.0024513,0.0050609,-0.001549,3.4282,-0.0013124,-0.0023718,-0.0026501,0.0030212,0.003316,-0.002584,-8.7194,0.0039891,-0.0011286,-0.001867,0.0032448,0.0028093,0.004227,0.31199,0.0017363,0.0019486,-0.00015837,0.0069098,-0.0021501,-0.003891,-5.564,0.002436,0.0034328,-0.0046774,0.0024801,0.0081374,0.0017497,-0.29475,-0.0072132,-0.0043155,0.00064899,0.0015001,0.0026047,-0.0080908,-3.2513,-0.0036259,0.00077526,0.0037152,-0.0069782,0.0013962,-0.00077576,-4.6945,0.00078031,-0.00080493,0.00077944,0.0043554,-0.0013165,-0.0032363,-5.6108,0.0030718,0.00045994,-0.0046464,0.0027642,0.0064475,0.0026642,4.6597,-0.01839,-0.005091,0.0091342,0.0075334,0.0027353,-0.0044687,-1.9623,-0.0038254,-0.0020304,0.0059628,-0.0035933,0.0063659,-0.0062069,-3.5821,-0.006008,-0.0020945,-0.002023,0.0073164,-1.2592e-05,-0.0045207,-5.1978,0.0015229,0.00057011,-0.0020261,0.0013983,0.001239,0.0021358
3257,-0.53747,-0.00096607,0.00085929,0.0025918,-0.00018191,-5.7654e-05,0.0013796,-7.4124,-0.0028222,-0.0013845,0.003057,-0.00056757,0.001732,0.0028345,-0.3186,-0.0032529,-0.0031777,0.0055355,-0.0022239,-0.00076932,0.0047574,-1.2929,-0.001998,-0.0011009,0.0063197,-0.0051023,6.5121e-05,0.00011423,0.019738,-0.0042174,-0.0051317,0.0091052,-0.0020192,0.002218,0.0038112,-1.3609,-0.0060597,-0.00054041,0.0084112,-0.0012532,-0.0028212,0.0019938,-7.273,0.00067787,0.00087211,-0.00076826,-0.00020031,0.00037426,0.0033955,-5.6182,0.002673,-0.00054881,-0.0011311,-0.00047629,-3.7323e-05,-0.0024224,-4.9778,-0.001448,0.0011963,0.0013448,0.0022504,-0.00037478,-0.0014722,-2.2325,0.0020247,0.0008162,-0.003354,0.0027254,0.0012994,0.001193,-1.6458,-6.5783e-05,0.0016596,0.0057123,0.00084576,0.0052225,0.0036083,-6.0403,-0.00019147,0.0011007,-0.00092309,0.0022291,0.0071002,-0.0025698,-23.109,0.0011174,-0.00026758,-0.00065654,-0.00459,-0.0039849,2.0046e-05,2.2648,-0.0024269,-0.0005167,-0.0058368,0.0021525,0.0029978,0.013006,-6.5145,0.0030228,0.0049526,0.0053503,-0.0068196,-0.0023279,-0.0010618,-1.1867,-0.00023934,0.0034184,0.001459,0.0040297,0.0047925,-0.0033662,-24.179,-0.00049628,-0.00037274,0.002519,-0.0022301,-0.0029148,-0.0023835,1.104,0.0037495,-0.0014064,-0.0050959,0.0010527,0.0023619,0.0036361,-6.2048,-0.0019142,0.0059771,0.0023246,0.0010233,0.0055337,-0.0018114,-2.0783,0.001774,-0.0052957,-0.0046088,-0.00045874,0.0007631,0.0043827,-7.9786,0.00075441,-5.8359e-06,0.0016682,-0.0028729,-0.003256,-0.00058526,1.4492,0.0036583,-0.00081573,-0.0028176,0.0041119,-0.00017319,0.00034316
3258,1.9687,7.6974e-05,0.0014253,-0.0081918,0.0026554,0.0034307,-0.0060103,6.5138,-0.0096665,0.0057807,-0.0067328,0.002829,0.0037696,-0.0076885,-1.0109,0.0032105,0.00080179,-0.007956,-0.003817,0.00059604,-0.016258,0.30301,-0.0043349,0.003808,-0.0090752,0.0016105,0.0074301,-0.012952,-0.12066,0.0035917,0.0027503,-0.011599,-0.0059527,9.9643e-05,-0.01471,2.064,-0.0010526,0.0060401,-0.0089225,-0.0026622,0.0039284,-0.0042777,-0.60795,-0.0026558,0.00065282,-0.0015312,0.0032195,-0.0030822,-0.0076469,2.3854,0.0012972,0.0036724,-0.0046599,-0.00018802,0.0007251,0.00044222,0.82292,-0.0028418,0.00013669,-0.00286,0.0046529,-0.0033505,-0.012755,0.40774,0.00032704,0.00022998,-0.0017116,0.0012419,-0.0039626,0.0017866,-2.7832,-0.0039879,0.0050398,-0.0039234,0.0016513,-0.0026694,-0.0093707,-0.020176,-0.0015914,0.0056071,0.0034412,-0.00087285,-0.0023974,-0.0010643,-5.3428,-0.0038589,-0.002574,-0.00055385,0.0010019,-0.0008835,-0.017337,-0.24396,-0.0038983,0.0032733,-5.1461e-06,0.0024743,-0.0033106,0.00086264,-2.3737,-0.011423,2.4027e-05,0.0053046,0.0043225,0.0059389,-0.017847,-1.3286,-0.0012377,0.005747,-0.003791,0.0053082,-0.0066889,-0.00093171,-8.2952,-0.0022508,-0.0016359,0.0073124,0.0010104,-0.0011858,-0.0090353,2.0881,-1.4638e-05,0.00047119,-0.0014368,-0.00056127,-0.001222,0.0025759,-1.2477,-0.0047279,-0.0024619,0.0035938,0.0033017,0.0070673,-0.010762,0.83656,-0.0060025,-0.0029019,0.001819,7.5569e-05,-0.0055243,0.00081305,-4.434,-0.006593,-0.0030353,-0.0011574,0.0043403,0.0011395,-0.014209,1.2969,0.00039282,-0.00039039,0.00042857,0.0010525,-0.0022898,-0.0019538
3263,4.7234,-0.0035306,0.00094179,0.0034327,-0.00013592,0.00050366,-0.00087412,5.309,0.0031898,0.0051424,0.0025101,0.0004396,-0.0033649,0.0051959,1.6215,0.0012041,0.00078523,-0.00056171,0.0046212,0.00064023,0.0074176,2.6759,0.0035473,0.001231,-0.0014165,-0.0036599,-0.0024567,0.0061213,3.4462,-0.001712,-0.00053698,0.0016879,-0.002014,0.00047893,0.0064179,-2.4186,-0.00028268,0.0032495,0.0014749,7.3791e-05,-0.0034983,0.00098845,-2.2758,-0.00037729,-0.0036532,5.4075e-05,-0.00042461,0.0031926,0.0022399,0.56125,0.00091108,0.0014037,-0.0026194,0.0012254,-0.00011476,0.0014505,0.81118,-0.00054581,-4.6823e-06,-0.0010218,0.002574,0.0017759,-0.0007011,-0.029361,0.0032565,0.00065329,-0.0017966,-0.0022658,0.00058859,-0.0026239,-0.40844,0.0018247,-0.0018125,-0.0056974,0.0012997,0.0016999,0.0030772,-3.6245,0.0041634,0.00054506,0.00013533,0.0026519,-0.0022127,-0.0035721,8.2619,0.0021828,0.0095691,0.0071651,0.00064635,0.00067644,0.022917,-4.0087,-0.0039277,-0.0030397,0.0014161,0.00047156,-0.0030583,0.0056664,-1.8689,0.011658,0.011059,-0.001902,0.0015335,0.0018651,0.012402,-0.17563,0.0011639,5.8945e-05,-0.0046518,3.5948e-05,-0.0095601,0.0021739,11.782,-0.0042431,0.0011002,0.0019404,-0.0036896,0.004129,0.0040889,-3.5804,-0.00043536,-0.00035791,-0.001405,-0.00091722,-0.0029351,0.0035527,1.1121,-0.0036198,0.0047952,0.0061359,-0.0043518,0.0019677,-0.0067612,4.5014,-0.0049356,0.0010531,0.0049198,0.0060863,-0.0065553,-0.0062123,6.767,-0.0010333,0.0010211,0.0021116,-0.001713,0.0013647,0.0023188,-1.0281,-0.0018589,0.000743,-0.0016429,0.0028721,-0.00040747,0.0043266
3286,0.023792,0.00017712,-0.0049659,-0.0041682,-0.0014004,-0.0022478,-0.0057481,3.8353,0.0006675,-0.0038615,-0.0034809,-0.0024275,-0.00211,-0.0039984,0.030331,0.001586,-0.0038772,-0.004505,-0.0049157,-0.0058661,0.0019731,-1.6865,0.0021787,-0.00204,-0.0020654,0.0039279,-3.0538e-05,-0.0020842,-0.31157,0.0025766,-0.0049156,-0.0044456,-0.0023926,-0.003792,0.0078933,2.9803,-0.00097704,-0.0027156,-0.0043063,-0.00088185,-0.0041979,0.0082408,0.58856,0.0039776,-0.0046193,-0.0040247,-0.0047959,-0.00047481,0.005484,2.6216,0.0030054,-0.0026784,-0.0015991,-0.0020418,-0.0039496,0.0068445,2.0049,0.0037865,-0.0060012,-0.0060681,-0.0075257,-0.0016791,0.0070161,1.1281,0.0019902,-0.0039351,-0.0027214,-0.0048222,-0.0016218,0.00029186,-1.0742,0.0030909,-0.0037891,-0.0059894,0.00010443,-0.0034803,0.0070598,8.1056,0.002652,-0.0034672,-0.0037093,-0.0076111,-0.0058693,0.0043382,-5.2658,0.0028056,-0.003848,-0.004441,-0.0077831,-0.0016771,0.0038996,-1.2929,-0.00092667,-0.0074279,-0.0037061,0.0040501,-0.0066977,0.0121,1.4814,0.0013694,-0.0069504,-0.0040595,-0.0056735,0.00040457,0.0025995,-1.9732,0.0084449,-0.0071653,-0.0054339,0.0057059,-0.0090963,-0.0016986,-6.487,-0.0020583,-0.0061597,-0.0020397,-0.0039477,-0.0027698,0.0063928,-0.68645,-0.00042604,-0.0040347,-0.0037292,0.00039697,-0.0091458,0.0094183,-2.7024,0.0072311,0.00045279,-0.0055123,-0.009252,0.0043826,0.0032455,-3.4835,0.0064901,0.00082268,-0.0020344,0.0011041,0.0014797,-0.003624,0.70225,0.0056817,-0.0026364,-0.0032874,-0.0048448,1.5216e-05,0.004372,-0.88047,0.0025988,-0.0039871,-0.00069774,-0.0026601,-0.0034027,-0.0026234
